ticket_id,photo,lat,long,timestamp,type,subdistrict,district,car_count
2022-MKKUV3,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/22eb1f3cb26c60b9f3bf0c2c4d0f6b2fa5f3005c.jpg,13.72822,100.59602,2022-08-09 13:55:50.817171+00:00,"{ถนน,จราจร}",แขวงคลองตันเหนือ,เขตวัฒนา,5
2022-7AKK8B,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/cb24adb27f6df6bca6eae6f1b6cf9dcac9056b81.jpg,13.75073,100.53925,2022-08-09 15:10:32.825590+00:00,"{ถนน,สะพาน,จราจร}",แขวงถนนพญาไท,เขตราชเทวี,24
2022-MC886A,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/efa5b30b7ca0fccf61d57d003d74fd0070e38f9d.jpg,13.7825,100.4156,2022-08-09 23:32:03.568176+00:00,{จราจร},แขวงฉิมพลี,เขตตลิ่งชัน,5
2022-DCBL43,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/89045ded6c687ea1cb3bbe706170bc49a4088d65.jpg,13.71966,100.55961,2022-08-09 23:41:44.020359+00:00,{จราจร},แขวงคลองเตย,เขตคลองเตย,2
2022-HGPDHE,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/2570accaa022f9dd6975e8c064bb299fd091b3c2.jpg,13.75205,100.55353,2022-08-09 23:41:49.664780+00:00,{จราจร},แขวงมักกะสัน,เขตราชเทวี,3
2022-3UQ6HZ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/9005c0a0dcb8367cd57f2ad18af1c9a56de40ab6.jpg,13.82866,100.52828,2022-08-09 23:52:27.592742+00:00,{จราจร},แขวงวงศ์สว่าง,เขตบางซื่อ,7
2022-NW6DN8,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/a0d9593d92d3908bb6d35cc991ac11953747d253.jpg,13.85056,100.60571,2022-08-09 23:59:27.532902+00:00,"{กีดขวาง,จราจร,ถนน}",แขวงอนุสาวรีย์,เขตบางเขน,6
2022-7FDX6P,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/3736b1dd1dcd0c3cd561d2472d833be28df933dc.jpg,13.71909,100.78529,2022-08-10 00:06:11.714625+00:00,{จราจร},แขวงลาดกระบัง,เขตลาดกระบัง,1
2022-3FGL6L,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/d27b8bd105b0da12a2cbec1db0f89c71a5725e02.jpg,13.62288,100.50975,2022-08-10 00:16:33.903583+00:00,"{ถนน,จราจร}",แขวงทุ่งครุ,เขตทุ่งครุ,6
2022-8W2AVV,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/e45c22013af1d47e05fec7c04b889f89b4283f7b.jpg,13.77692,100.52034,2022-08-10 00:34:46.227268+00:00,"{จราจร,ถนน}",แขวงดุสิต,เขตดุสิต,4
2022-3ACPAT,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/5779a1bfff88a9ef637eb21670d1d376bf846a19.jpg,13.7845,100.49413,2022-08-10 00:38:17.075341+00:00,"{จราจร,สะพาน}",แขวงบางบำหรุ,เขตบางพลัด,4
2022-9GEPC4,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/7fd62ca1af754455d1d79f0be0b7958865777d28.jpg,13.61884,100.51133,2022-08-10 00:43:27.931311+00:00,{จราจร},แขวงทุ่งครุ,เขตทุ่งครุ,8
2022-NMP4EP,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/760b66425b30894c53f1db4d3d6451f7e3ba14be.jpg,13.62012,100.40128,2022-08-10 00:43:36.153320+00:00,{จราจร},แขวงแสมดำ,เขตบางขุนเทียน,7
2022-6D34V2,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/3339ec7316c492121775b19b4e3ec7e92e24364c.jpg,13.62012,100.40128,2022-08-10 00:44:18.222929+00:00,{จราจร},แขวงแสมดำ,เขตบางขุนเทียน,7
2022-P97N68,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/9e258914571fed9a3de70b6921d337ba5512557f.jpg,13.62012,100.40128,2022-08-10 00:45:05.149229+00:00,{จราจร},แขวงแสมดำ,เขตบางขุนเทียน,6
2022-83YHTU,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/65c184b79f21da39daa8f06ba04c5677f51ebb85.jpg,13.62012,100.40128,2022-08-10 00:46:27.710233+00:00,{จราจร},แขวงแสมดำ,เขตบางขุนเทียน,5
2022-HEMCR6,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/37eace5adbf5519f9f1f3dc343b06901111c60b4.jpg,13.62012,100.40128,2022-08-10 00:47:20.636274+00:00,{จราจร},แขวงแสมดำ,เขตบางขุนเทียน,3
2022-9WPGMC,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/f9c6c89eba2681d6a7f1b9d75ad1461fc4acb7bd.jpg,13.62012,100.40128,2022-08-10 00:48:18.562590+00:00,{จราจร},แขวงแสมดำ,เขตบางขุนเทียน,6
2022-EHNVNZ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/4ba3210b8218ce706e990db279cf55aae0fc06a5.jpg,13.78241,100.51034,2022-08-10 01:05:58.812216+00:00,{จราจร},แขวงวชิรพยาบาล,เขตดุสิต,4
2022-7YHEVY,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/d295332c82767e9ee8aa6061e50f2a32173775ec.jpg,13.76058,100.54248,2022-08-10 01:08:34.327257+00:00,{จราจร},แขวงถนนพญาไท,เขตราชเทวี,2
2022-8Z9WY7,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/937c7f35407c45115cce604697fa641005ec8fec.jpg,13.74619,100.38153,2022-08-10 01:12:10.283477+00:00,{จราจร},แขวงบางไผ่,เขตบางแค,14
2022-LCXG24,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/6d865a81b63c8d528b1fbad7a0bc92448da4feba.jpg,13.74684,100.39516,2022-08-10 01:19:42.996775+00:00,{จราจร},แขวงบางไผ่,เขตบางแค,5
2022-KGNH73,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/40e55183244214e2e647a3112eadb7ac0b7d3bad.jpg,13.7493,100.64434,2022-08-10 01:21:38.444304+00:00,{จราจร},แขวงหัวหมาก,เขตบางกะปิ,2
2022-KXY38G,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/ef3a3b23907d4eb273dd143859bd791bf65c4eef.jpg,13.81022,100.55831,2022-08-10 01:27:05.382903+00:00,"{สะพาน,จราจร}",แขวงจตุจักร,เขตจตุจักร,8
2022-BNYNFP,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/e773a286f6539c708c7c795b60bd01e353b3c94f.jpg,13.7119,100.4245,2022-08-10 01:37:45.303584+00:00,{จราจร},แขวงบางแค,เขตบางแค,2
2022-M3ZDUC,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/c9d9b9b7010b0797243600f508393468e3be3208.jpg,13.68133,100.51686,2022-08-10 01:46:22.203021+00:00,"{สะพาน,ความปลอดภัย,จราจร}",แขวงราษฎร์บูรณะ,เขตราษฎร์บูรณะ,4
2022-C8N9TQ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/512b9f708d8a2eec228836a5c0685e65fcbc1905.jpg,13.84433,100.59915,2022-08-10 01:54:42.477499+00:00,{จราจร},แขวงจรเข้บัว,เขตลาดพร้าว,8
2022-4ATAZH,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/2e3d81619194f62fe68a63e285f5c4d8413a802f.jpg,13.87777,100.62142,2022-08-10 02:04:34.230985+00:00,"{ต้นไม้,จราจร}",แขวงอนุสาวรีย์,เขตบางเขน,3
2022-QMZPCW,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/b125fd6abf810c08dc270f30d48bd0fe7ad9803a.jpg,13.72195,100.78548,2022-08-10 03:39:33.003090+00:00,"{จราจร,ถนน}",แขวงลาดกระบัง,เขตลาดกระบัง,3
2022-PE9WP4,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/65d478ec2bb97a4e8207446370627301a7f05e64.jpg,13.78316,100.49129,2022-08-10 04:38:31.850280+00:00,"{สะพาน,จราจร}",แขวงบางบำหรุ,เขตบางพลัด,3
2022-C97RV2,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/7e093e555257038e25b54e0f94fef705f6ed69e9.jpg,13.79771,100.5516,2022-08-10 05:28:11.152923+00:00,"{ความปลอดภัย,จราจร,ถนน}",แขวงจอมพล,เขตจตุจักร,1
2022-B7NKZL,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/94df41f9f8f1e31aa00c79833504447a78e5a501.jpg,13.72764,100.74841,2022-08-10 08:15:26.962255+00:00,{จราจร},แขวงคลองสามประเวศ,เขตลาดกระบัง,4
2022-97RL3Q,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/e07baed34cc6fd05c6c4847277e673e371173e78.jpg,13.72764,100.74841,2022-08-10 08:17:59.398900+00:00,{จราจร},แขวงคลองสามประเวศ,เขตลาดกระบัง,4
2022-MA9YNT,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/1cb19a56d9a5bcf3ac4ee5c99134749e47a8837c.jpg,13.80174,100.55373,2022-08-10 09:13:02.283161+00:00,"{ทางเท้า,จราจร}",แขวงจอมพล,เขตจตุจักร,3
2022-E8BAZ6,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/cb13aacaf26cdde16014ef99c1d805cb7fd07bcf.jpg,13.75363,100.54723,2022-08-10 09:21:31.283980+00:00,{จราจร},แขวงมักกะสัน,เขตราชเทวี,2
2022-8KEN86,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/7ed86ec996b162208a3b2f7c88dd751bb01fabe1.jpg,13.84668,100.57985,2022-08-10 10:22:55.328412+00:00,{จราจร},แขวงเสนานิคม,เขตจตุจักร,7
2022-LE2QYN,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/adcf3ab8c3f406b8fd00a05adb7aa8f44f0690ab.jpg,13.75417,100.50127,2022-08-10 10:49:14.268872+00:00,"{ถนน,จราจร}",แขวงเสาชิงช้า,เขตพระนคร,2
2022-3Z88GQ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/36c03e9617002f7b0bb11025fd416902383ae6fb.jpg,13.83047,100.53819,2022-08-10 11:16:55.820219+00:00,"{ถนน,จราจร}",แขวงวงศ์สว่าง,เขตบางซื่อ,4
2022-P8K4A9,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/8dce73f7592e0904373510631fdaa49773644690.jpg,13.73064,100.51822,2022-08-10 11:18:17.418982+00:00,"{ถนน,จราจร,สายไฟ}",แขวงสี่พระยา,เขตบางรัก,5
2022-YCF4LE,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/77f830f8ca3ba91cd1111b095e99afa7e96daf15.jpg,13.76189,100.7277,2022-08-10 11:28:12.207283+00:00,"{ถนน,จราจร}",แขวงคลองสองต้นนุ่น,เขตลาดกระบัง,8
2022-87TQUX,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/68f4817a06a5b352fe817ca89c9235f8a83ec9fe.jpg,13.71058,100.61004,2022-08-10 12:08:35.743543+00:00,"{ถนน,จราจร,กีดขวาง}",แขวงสวนหลวง,เขตสวนหลวง,4
2022-3Y7BH8,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/5bafab61804041dc38eb2342fc81f3df17652a49.jpg,13.715,100.48926,2022-08-10 12:24:23.758795+00:00,"{ถนน,จราจร}",แขวงบุคคโล,เขตธนบุรี,4
2022-BBV7WY,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/dbeb112adcf8507174dced041e1f3d5efcbc4b8b.jpg,13.8506,100.60564,2022-08-10 12:33:55.065359+00:00,{จราจร},แขวงอนุสาวรีย์,เขตบางเขน,4
2022-68MV27,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/bb1b3dbc0c70e057fdf6b95632e3daa8f565a63c.jpg,13.72278,100.50267,2022-08-10 13:47:00.067225+00:00,"{จราจร,คลอง}",แขวงคลองต้นไทร,เขตคลองสาน,5
2022-HK2ZQP,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/b430229a5821f101ec621f4550c4cd55fe71ce4d.jpg,13.64019,100.41201,2022-08-10 14:25:03.307821+00:00,"{ถนน,จราจร}",แขวงแสมดำ,เขตบางขุนเทียน,3
2022-K2YEWL,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/91e9c4cd4f52456f3bcb0242479c33320712fafe.jpg,13.91581,100.58428,2022-08-10 14:31:00.780824+00:00,{จราจร},แขวงดอนเมือง,เขตดอนเมือง,2
2022-6D4HCX,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/392ee9879dbb9b848320b8ba6997b154f0f1af00.jpg,13.62719,100.42415,2022-08-10 14:43:46.140921+00:00,"{ถนน,จราจร}",แขวงแสมดำ,เขตบางขุนเทียน,5
2022-DARPWU,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/042e7d186a103a15cc733525dbaa8c6bce0c526c.jpg,13.71352,100.55421,2022-08-10 14:53:21.158419+00:00,"{ถนน,จราจร}",แขวงคลองเตย,เขตคลองเตย,3
2022-M6TUPF,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/53062983f00aa723d7037d32cb497863cab63360.jpg,13.70704,100.52206,2022-08-10 16:25:21.073291+00:00,"{กีดขวาง,ถนน,จราจร}",แขวงทุ่งวัดดอน,เขตสาทร,2
2022-LZQ7EX,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/276761390a57fc1667fe564bb11b4ceed1a3d39a.jpg,13.78134,100.48899,2022-08-11 00:04:21.799376+00:00,"{จราจร,ถนน}",แขวงบางบำหรุ,เขตบางพลัด,4
2022-G9F9UA,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/505c861ff683e9bf4476e701f506b1d03cbe011c.jpg,13.85178,100.67471,2022-08-11 00:28:21.550523+00:00,{จราจร},แขวงคันนายาว,เขตคันนายาว,8
2022-B4ZNA9,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/db15de0691d146daca1dfb14c4fcef7bab484ed5.jpg,13.76651,100.48714,2022-08-11 00:40:18.295994+00:00,{จราจร},แขวงอรุณอัมรินทร์,เขตบางกอกน้อย,17
2022-GBG2KG,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/9598e49a99c96e2dddfab52875840c22e37ad15e.jpg,13.70026,100.6753,2022-08-11 00:43:33.267564+00:00,{จราจร},แขวงดอกไม้,เขตประเวศ,4
2022-LF932P,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/f337b3f394a6e362bce6f241efc34fc1427619d8.jpg,13.78763,100.48571,2022-08-11 00:51:25.927787+00:00,"{จราจร,สะพาน}",แขวงบางพลัด,เขตบางพลัด,6
2022-GVZYPX,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/e8911308c44a918972eb6cbb87e979c0202710db.jpg,13.72236,100.53088,2022-08-11 00:56:11.958913+00:00,{จราจร},แขวงสีลม,เขตบางรัก,3
2022-EH2TT3,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/dce946fc69151abce8319be4beeca187bcf10a91.jpg,13.69904,100.46676,2022-08-11 01:11:57.676632+00:00,"{จราจร,ถนน}",แขวงจอมทอง,เขตจอมทอง,10
2022-MEU7C4,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/c577f41d5cdc879b0e51173aec28a1ab0a131212.jpg,13.61925,100.5112,2022-08-11 01:26:47.027185+00:00,{จราจร},แขวงทุ่งครุ,เขตทุ่งครุ,10
2022-BDTZZQ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/ae6bcddda870267c6ed1d9388ade9d270ffc140e.jpg,13.7351,100.57173,2022-08-11 01:48:56.990191+00:00,"{ถนน,จราจร}",แขวงคลองตันเหนือ,เขตวัฒนา,11
2022-324K7N,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/2c447e3e8fc2f8c27bb40dbdb9ec5c224ba7f9f1.jpg,13.81845,100.52749,2022-08-11 02:09:01.396642+00:00,"{ถนน,จราจร}",แขวงบางซื่อ,เขตบางซื่อ,3
2022-7CP9CN,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/fae7be62e659de36f978df05ed4c2ce984d1ea59.jpg,13.81851,100.52923,2022-08-11 02:47:00.854418+00:00,"{จราจร,ทางเท้า}",แขวงบางซื่อ,เขตบางซื่อ,1
2022-B2GNHF,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/7dae4c3c3a1d87bec6450123e505312feaea166e.jpg,13.78781,100.33427,2022-08-11 03:31:02.849944+00:00,{จราจร},แขวงศาลาธรรมสพน์,เขตทวีวัฒนา,6
2022-ARUUR8,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/8664339d2240d1b6d0e26cb0d543d69da83cb1da.jpg,13.74879,100.55429,2022-08-11 03:55:15.422397+00:00,"{จราจร,ถนน}",แขวงมักกะสัน,เขตราชเทวี,10
2022-7XPNAD,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/2ef70f67cb26b8ad96fb9888f8ab58ba5065a8c1.jpg,13.7483,100.55419,2022-08-11 03:57:42.509138+00:00,"{ถนน,จราจร,คลอง,สะพาน}",แขวงคลองเตยเหนือ,เขตวัฒนา,11
2022-3VDLLN,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/3572baf0a2bc7a3d8aa2f4ca998aa5befbaed6a9.jpg,13.71983,100.55963,2022-08-11 04:01:23.345768+00:00,{จราจร},แขวงคลองเตย,เขตคลองเตย,5
2022-8WF696,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/35e1f66537c2336cc544dc44f7efb2419f78afa4.jpg,13.74518,100.55361,2022-08-11 04:02:46.900741+00:00,"{จราจร,ถนน}",แขวงคลองเตยเหนือ,เขตวัฒนา,9
2022-M292DL,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/783628c505c49100ebe862f9dee5396e049a0361.jpg,13.74481,100.55349,2022-08-11 04:03:53.274401+00:00,"{ถนน,จราจร}",แขวงคลองเตยเหนือ,เขตวัฒนา,9
2022-9KTNGD,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/1f0b920613419a34de4288b99b72fd2102d02add.jpg,13.7445,100.5534,2022-08-11 04:05:08.294917+00:00,"{ถนน,จราจร}",แขวงคลองเตยเหนือ,เขตวัฒนา,9
2022-BXKMFH,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/4c1bb3ba9804ea19dbbdade1b56c42f9b6a077fa.jpg,13.74366,100.55331,2022-08-11 04:06:26.015649+00:00,"{ถนน,จราจร}",แขวงคลองเตยเหนือ,เขตวัฒนา,7
2022-LAKEU6,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/cae89ef6f52d4b56529d9e202626ed4d07926f0d.jpg,13.74302,100.55312,2022-08-11 04:07:41.149140+00:00,"{ถนน,จราจร}",แขวงคลองเตยเหนือ,เขตวัฒนา,6
2022-H4D29N,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/1bf153c5b728b5706c651501413b291e0025d948.jpg,13.76633,100.64552,2022-08-11 04:39:06.005997+00:00,"{ถนน,จราจร,กีดขวาง}",แขวงคลองจั่น,เขตบางกะปิ,3
2022-CET32C,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/7213674dc73137472629aa313cb158aa86285702.jpg,13.84521,100.60106,2022-08-11 05:44:56.293298+00:00,{จราจร},แขวงจรเข้บัว,เขตลาดพร้าว,3
2022-8BXCHA,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/aa80ca4a731e8cb0be052efdd038a40abe71e152.jpg,13.76998,100.74635,2022-08-11 09:21:41.668251+00:00,{จราจร},แขวงคลองสามประเวศ,เขตลาดกระบัง,4
2022-ETFFNM,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/c774b26627f6f99c84f8bf154c7512d4d52f450c.jpg,13.79491,100.65157,2022-08-11 10:26:53.630245+00:00,"{ถนน,จราจร}",แขวงนวมินทร์,เขตบึงกุ่ม,4
2022-83TBC8,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/f0ffb74fe3a9b5d03c19285b65d20157cd32f358.jpg,13.74202,100.5149,2022-08-11 10:39:29.332350+00:00,{จราจร},แขวงป้อมปราบ,เขตป้อมปราบศัตรูพ่าย,3
2022-AR73DF,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/d767639e3edb3ac600d715f1cdc8f18e4c30d69b.jpg,13.67342,100.60691,2022-08-11 11:19:15.637101+00:00,{จราจร},แขวงบางนา,เขตบางนา,8
2022-FYEFN4,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/87b2779d89f3eb6d345ce4a418c0a7ffadf69684.jpg,13.81085,100.55874,2022-08-11 11:24:49.166198+00:00,{จราจร},แขวงจตุจักร,เขตจตุจักร,9
2022-A2MPGY,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/05075610f407ff1cdd19ae9aaa2a9406253f925a.jpg,13.72404,100.49928,2022-08-11 11:25:33.378413+00:00,"{กีดขวาง,จราจร}",แขวงคลองต้นไทร,เขตคลองสาน,2
2022-HCEV6P,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/39a241ee6dd3088965c49ad9237522478a5be5a9.jpg,13.74224,100.5156,2022-08-11 11:30:45.041836+00:00,{จราจร},แขวงป้อมปราบ,เขตป้อมปราบศัตรูพ่าย,2
2022-7TR8WC,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/8c32292b2d621c0c2dd29baad93fdfe90c2d7017.jpg,13.74298,100.59266,2022-08-11 11:42:31.523171+00:00,{จราจร},แขวงบางกะปิ,เขตห้วยขวาง,5
2022-PCULCB,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/d9288c11a8481cb9ebcdeb0cbd85a5f7d7c22b53.jpg,13.74956,100.54323,2022-08-11 11:42:42.656895+00:00,{จราจร},แขวงมักกะสัน,เขตราชเทวี,6
2022-3UECBX,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/f211be82e0b2ee54880437dc3999e65940d6693a.jpg,13.74077,100.56195,2022-08-11 11:49:51.136114+00:00,"{จราจร,กีดขวาง}",แขวงคลองเตยเหนือ,เขตวัฒนา,1
2022-FULQ4W,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/817a1e3853fe6f54da56ce4a9364fccf91ef967b.jpg,13.7588,100.51046,2022-08-11 11:57:38.342194+00:00,{จราจร},แขวงวัดโสมนัส,เขตป้อมปราบศัตรูพ่าย,7
2022-6EDM2A,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/292f999be7f88d00ccd0150cf37e0ffd5631c56a.jpg,13.8027,100.55393,2022-08-11 12:07:14.608686+00:00,{จราจร},แขวงจตุจักร,เขตจตุจักร,4
2022-B38AEB,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/4953d0a94ef1d4bc0ccc8d45f48753adb5c223c2.jpg,13.8027,100.55393,2022-08-11 12:08:13.541380+00:00,{จราจร},แขวงจตุจักร,เขตจตุจักร,4
2022-7RA8T9,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/c27b7b44792576446380f32fa316906775e15610.jpg,13.67464,100.40662,2022-08-11 12:12:57.859376+00:00,{จราจร},แขวงบางบอน,เขตบางบอน,5
2022-F3FXVH,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/885ad4cd51690bfa5697665d4a833d65ce645ca7.jpg,13.73846,100.51548,2022-08-11 12:30:23.708336+00:00,{จราจร},แขวงป้อมปราบ,เขตป้อมปราบศัตรูพ่าย,3
2022-GKAKDL,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/50127c5cdcf5e18fdeb51a77b31ac9dcc8e9812c.jpg,13.70523,100.52906,2022-08-11 12:31:42.716292+00:00,"{ความสะอาด,จราจร}",แขวงช่องนนทรีย์,เขตยานนาวา,9
2022-TEA9UC,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/033b290e49d4a7957998b0bfe3f18c255e888111.jpg,13.71408,100.47536,2022-08-11 12:56:44.306419+00:00,"{สะพาน,จราจร}",แขวงตลาดพลู,เขตธนบุรี,2
2022-8LDLZX,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/690a97926ddee9ba194835838beb4a7103e9cdc8.jpg,13.73633,100.74649,2022-08-11 13:08:36.360860+00:00,{จราจร},แขวงคลองสามประเวศ,เขตลาดกระบัง,3
2022-6MV2LA,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/72a395eaa0af0b4b7d65618a61a480da8f8b109c.jpg,13.72184,100.78541,2022-08-11 13:36:07.185462+00:00,{จราจร},แขวงลาดกระบัง,เขตลาดกระบัง,4
2022-FKG7YW,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/577c5cdc3907636245fa444c5a2e1d61283ea0ee.jpg,13.74874,100.55432,2022-08-11 13:47:29.140313+00:00,"{ถนน,จราจร}",แขวงมักกะสัน,เขตราชเทวี,4
2022-4URTNZ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/f8aaae919766ff15b924a2c284e005633530d22f.jpg,13.74816,100.55413,2022-08-11 13:49:27.654024+00:00,"{ถนน,จราจร,คลอง,สะพาน}",แขวงคลองเตยเหนือ,เขตวัฒนา,4
2022-3QN828,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/d7c6dee513f8d7f26cd2826f71f549994b4de0b7.jpg,13.74574,100.55368,2022-08-11 13:52:37.727836+00:00,"{จราจร,ถนน}",แขวงคลองเตยเหนือ,เขตวัฒนา,7
2022-A49UDF,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/51a2106f1f64df9f3f127c106e7f7702f979a448.jpg,13.74493,100.55351,2022-08-11 13:53:39.761560+00:00,"{ถนน,จราจร}",แขวงคลองเตยเหนือ,เขตวัฒนา,10
2022-KQNBN9,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/9254d2f08565947cbbf137e58d64090801e8a257.jpg,13.74378,100.55331,2022-08-11 13:54:50.684606+00:00,"{ถนน,จราจร}",แขวงคลองเตยเหนือ,เขตวัฒนา,10
2022-AP3MFK,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/e718d0f77e2bd717d52096959b71cb0c4238f952.jpg,13.74298,100.55317,2022-08-11 13:56:08.353953+00:00,"{ถนน,จราจร}",แขวงคลองเตยเหนือ,เขตวัฒนา,9
2022-A4TVRQ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/2fc290cbc2d15a89993e373655f2b369a186d7f2.jpg,13.74449,100.53039,2022-08-11 14:33:30.607357+00:00,{จราจร},แขวงวังใหม่,เขตปทุมวัน,6
2022-KAQLTV,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/1c4cc23db4f12bd058ccd88dca1dfb200646658b.jpg,13.72427,100.54902,2022-08-11 15:05:38.607588+00:00,"{ถนน,จราจร,สะพาน}",แขวงทุ่งมหาเมฆ,เขตสาทร,5
2022-MQLFMZ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/6126492df47476879d28b3c126564738bdef7122.jpg,13.7953,100.60701,2022-08-11 15:32:36.673192+00:00,"{เสนอแนะ,จราจร}",แขวงสะพานสอง,เขตวังทองหลาง,7
2022-BMEGFL,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/08687ced422483f0359ab8038d622d54b80a301c.jpg,13.84171,100.72043,2022-08-12 01:21:18.860753+00:00,{จราจร},แขวงบางชัน,เขตคลองสามวา,2
